Listennummer,Partei,Stimmen,Stimmen-Prozent,Gemeinde-Nummer,Gemeinde-Name,Stimmberechtigte,Wahlzettel,Stimmbeteiligung
11,jll,14,0.5529226,345,Wynau,1033,217,0.21006776379477252
12,GLP,202,7.977883,345,Wynau,1033,217,0.21006776379477252
13,JGLP,17,0.671406,345,Wynau,1033,217,0.21006776379477252
14,Grüne,54,2.1327014,345,Wynau,1033,217,0.21006776379477252
15,JGOA,63,2.4881518,345,Wynau,1033,217,0.21006776379477252
16,ULO,31,1.2243285,345,Wynau,1033,217,0.21006776379477252
17,DM,99,3.9099526,345,Wynau,1033,217,0.21006776379477252
1,SVP,53780,8.264615,351,Bern,89148,33138,0.3717189392919639
2,GFL,56351,8.659712,351,Bern,89148,33138,0.3717189392919639
3,JA!,32699,5.025003,351,Bern,89148,33138,0.3717189392919639
4,GB,76820,11.805276,351,Bern,89148,33138,0.3717189392919639
5,glp,66665,10.244712,351,Bern,89148,33138,0.3717189392919639
6,jglp,12505,1.9216998,351,Bern,89148,33138,0.3717189392919639
7,SP Männer,49190,7.5592494,351,Bern,89148,33138,0.3717189392919639
8,SP Frauen,132582,20.374474,351,Bern,89148,33138,0.3717189392919639
9,JUSO,13424,2.0629265,351,Bern,89148,33138,0.3717189392919639
10,Mitte / Centre,33438,5.1385684,351,Bern,89148,33138,0.3717189392919639
11,FDP Frauen,22199,3.4114203,351,Bern,89148,33138,0.3717189392919639
12,FDP Männer,30675,4.7139654,351,Bern,89148,33138,0.3717189392919639
13,jf,5290,0.81293815,351,Bern,89148,33138,0.3717189392919639
14,EVP,16176,2.485839,351,Bern,89148,33138,0.3717189392919639
15,*jevp,2983,0.45841107,351,Bern,89148,33138,0.3717189392919639
16,AL / LG,29135,4.477307,351,Bern,89148,33138,0.3717189392919639
17,Aufrecht,7225,1.1102984,351,Bern,89148,33138,0.3717189392919639
18,EDU,4473,0.6873861,351,Bern,89148,33138,0.3717189392919639
19,DB,5116,0.7861988,351,Bern,89148,33138,0.3717189392919639
1,Die Mitte,4075,9.041692,352,Bolligen,4807,2092,0.4351986686082796
2,SVP,7263,16.11529,352,Bolligen,4807,2092,0.4351986686082796
3,Grüne,5235,11.615523,352,Bolligen,4807,2092,0.4351986686082796
4,JG,1482,3.2882915,352,Bolligen,4807,2092,0.4351986686082796
5,EVP,1832,4.0648785,352,Bolligen,4807,2092,0.4351986686082796
6,EVP Z,224,0.4970157,352,Bolligen,4807,2092,0.4351986686082796
7,SP Männer,2790,6.190508,352,Bolligen,4807,2092,0.4351986686082796
8,SP Frauen,4970,11.027535,352,Bolligen,4807,2092,0.4351986686082796
9,glp,4411,9.787215,352,Bolligen,4807,2092,0.4351986686082796
10,jglp,490,1.0872217,352,Bolligen,4807,2092,0.4351986686082796
11,glp-W,2122,4.708336,352,Bolligen,4807,2092,0.4351986686082796
12,FDP,7768,17.235794,352,Bolligen,4807,2092,0.4351986686082796
13,jf,163,0.36166766,352,Bolligen,4807,2092,0.4351986686082796
14,EDU,379,0.8409328,352,Bolligen,4807,2092,0.4351986686082796
15,Aufrecht,1225,2.7180545,352,Bolligen,4807,2092,0.4351986686082796
16,SD / DS,166,0.36832413,352,Bolligen,4807,2092,0.4351986686082796
17,Piraten,474,1.0517207,352,Bolligen,4807,2092,0.4351986686082796
1,Die Mitte,2391,8.133483,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
2,SVP,3838,13.055754,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
3,Grüne,4727,16.079872,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
4,JG,1460,4.966493,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
5,EVP,714,2.4288192,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
6,EVP Z,75,0.25512806,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
7,SP Männer,2172,7.3885093,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
8,SP Frauen,4071,13.848352,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
9,glp,4024,13.688472,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
10,jglp,261,0.88784575,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
11,glp-W,715,2.432221,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
12,FDP,3765,12.807428,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
13,jf,92,0.3129571,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
14,EDU,109,0.37078613,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
15,Aufrecht,726,2.4696398,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
16,SD / DS,101,0.34357247,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
17,Piraten,156,0.5306664,353,Bremgarten bei Bern,3199,1350,0.4220068771491091
1,Die Mitte,2687,11.896224,354,Kirchlindach,2463,1044,0.4238733252131547
2,SVP,4581,20.281578,354,Kirchlindach,2463,1044,0.4238733252131547
3,Grüne,2764,12.237128,354,Kirchlindach,2463,1044,0.4238733252131547
4,JG,729,3.2275205,354,Kirchlindach,2463,1044,0.4238733252131547
5,EVP,473,2.094125,354,Kirchlindach,2463,1044,0.4238733252131547
6,EVP Z,109,0.4825785,354,Kirchlindach,2463,1044,0.4238733252131547
7,SP Männer,1536,6.800372,354,Kirchlindach,2463,1044,0.4238733252131547
8,SP Frauen,3060,13.547616,354,Kirchlindach,2463,1044,0.4238733252131547
9,glp,2198,9.731261,354,Kirchlindach,2463,1044,0.4238733252131547
10,jglp,270,1.1953778,354,Kirchlindach,2463,1044,0.4238733252131547
11,glp-W,494,2.1870987,354,Kirchlindach,2463,1044,0.4238733252131547
12,FDP,2462,10.900075,354,Kirchlindach,2463,1044,0.4238733252131547
13,jf,51,0.2257936,354,Kirchlindach,2463,1044,0.4238733252131547
14,EDU,220,0.9740116,354,Kirchlindach,2463,1044,0.4238733252131547
15,Aufrecht,486,2.1516802,354,Kirchlindach,2463,1044,0.4238733252131547
16,SD / DS,89,0.39403197,354,Kirchlindach,2463,1044,0.4238733252131547
17,Piraten,378,1.6735291,354,Kirchlindach,2463,1044,0.4238733252131547
1,SVP,25865,14.10336,355,Köniz,28256,9295,0.3289566817667044
2,EVP,7119,3.881764,355,Köniz,28256,9295,0.3289566817667044
3,EVPZukunft,1723,0.93949705,355,Köniz,28256,9295,0.3289566817667044
4,EDU,3853,2.1009183,355,Köniz,28256,9295,0.3289566817667044
5,Die Mitte,13149,7.169731,355,Köniz,28256,9295,0.3289566817667044
6,FDP,23533,12.831795,355,Köniz,28256,9295,0.3289566817667044
7,SP Männer,15721,8.572161,355,Köniz,28256,9295,0.3289566817667044
8,SP Frauen,27066,14.758227,355,Köniz,28256,9295,0.3289566817667044
9,JUSO,2816,1.5354751,355,Köniz,28256,9295,0.3289566817667044
10,Grüne,24710,13.473577,355,Köniz,28256,9295,0.3289566817667044
11,JG,7803,4.2547274,355,Köniz,28256,9295,0.3289566817667044
12,glp,22136,12.070056,355,Köniz,28256,9295,0.3289566817667044
13,jglp,3661,1.9962268,355,Köniz,28256,9295,0.3289566817667044
14,Aufrecht,4241,2.3124824,355,Köniz,28256,9295,0.3289566817667044
1,Die Mitte,4951,6.298982,356,Muri bei Bern,9348,3635,0.38885323063756955
2,SVP,10743,13.667939,356,Muri bei Bern,9348,3635,0.38885323063756955
3,Grüne,8639,10.991095,356,Muri bei Bern,9348,3635,0.38885323063756955
4,JG,2379,3.0267174,356,Muri bei Bern,9348,3635,0.38885323063756955
